,Premise 1,Premise 2,Premise 3,Conclusion,participant_id,Domain,Similarity,Normalized Similarity
30607,oilcan,,,filling knife,15,Tools,1.0,-0.4318291136507869
30608,oilcan,,,plough,15,Tools,1.0,-0.4318291136507869
30609,oilcan,,,plane,15,Tools,-1.0,-1.0124957734285067
30610,oilcan,,,shovel,15,Tools,1.0,-0.4318291136507869
30611,oilcan,,,screwdriver,15,Tools,2.0,-0.1414957837619271
30612,oilcan,,,grinding disc,15,Tools,1.0,-0.4318291136507869
30613,oilcan,,,nail,15,Tools,1.0,-0.4318291136507869
30615,oilcan,,,vacuum cleaner,15,Tools,1.0,-0.4318291136507869
30616,oilcan,,,tongs,15,Tools,3.0,0.1488375461269327
30617,oilcan,,,rope,15,Tools,1.0,-0.4318291136507869
30618,oilcan,,,paint brush,15,Tools,1.0,-0.4318291136507869
30619,oilcan,,,file,15,Tools,1.0,-0.4318291136507869
30620,oilcan,,,level,15,Tools,1.0,-0.4318291136507869
30621,oilcan,,,saw,15,Tools,1.0,-0.4318291136507869
30622,filling knife,,,plough,15,Tools,1.0,-0.4318291136507869
30623,filling knife,,,plane,15,Tools,-1.0,-1.0124957734285067
30624,filling knife,,,shovel,15,Tools,6.0,1.0198375357935123
30625,filling knife,,,screwdriver,15,Tools,2.0,-0.1414957837619271
30626,filling knife,,,grinding disc,15,Tools,1.0,-0.4318291136507869
30627,filling knife,,,nail,15,Tools,1.0,-0.4318291136507869
30629,filling knife,,,vacuum cleaner,15,Tools,1.0,-0.4318291136507869
30630,filling knife,,,tongs,15,Tools,2.0,-0.1414957837619271
30631,filling knife,,,rope,15,Tools,1.0,-0.4318291136507869
30632,filling knife,,,paint brush,15,Tools,3.0,0.1488375461269327
30633,filling knife,,,file,15,Tools,6.0,1.0198375357935123
30634,filling knife,,,level,15,Tools,1.0,-0.4318291136507869
30635,filling knife,,,saw,15,Tools,2.0,-0.1414957837619271
30636,plough,,,plane,15,Tools,-1.0,-1.0124957734285067
30637,plough,,,shovel,15,Tools,12.0,2.761837515126672
30638,plough,,,screwdriver,15,Tools,1.0,-0.4318291136507869
30639,plough,,,grinding disc,15,Tools,2.0,-0.1414957837619271
30640,plough,,,nail,15,Tools,1.0,-0.4318291136507869
30642,plough,,,vacuum cleaner,15,Tools,1.0,-0.4318291136507869
30643,plough,,,tongs,15,Tools,1.0,-0.4318291136507869
30644,plough,,,rope,15,Tools,1.0,-0.4318291136507869
30645,plough,,,paint brush,15,Tools,1.0,-0.4318291136507869
30646,plough,,,file,15,Tools,1.0,-0.4318291136507869
30647,plough,,,level,15,Tools,1.0,-0.4318291136507869
30648,plough,,,saw,15,Tools,1.0,-0.4318291136507869
30649,plane,,,shovel,15,Tools,-1.0,-1.0124957734285067
30650,plane,,,screwdriver,15,Tools,-1.0,-1.0124957734285067
30651,plane,,,grinding disc,15,Tools,-1.0,-1.0124957734285067
30652,plane,,,nail,15,Tools,-1.0,-1.0124957734285067
30654,plane,,,vacuum cleaner,15,Tools,-1.0,-1.0124957734285067
30655,plane,,,tongs,15,Tools,-1.0,-1.0124957734285067
30656,plane,,,rope,15,Tools,-1.0,-1.0124957734285067
30657,plane,,,paint brush,15,Tools,-1.0,-1.0124957734285067
30658,plane,,,file,15,Tools,-1.0,-1.0124957734285067
30659,plane,,,level,15,Tools,-1.0,-1.0124957734285067
30660,plane,,,saw,15,Tools,-1.0,-1.0124957734285067
30661,shovel,,,screwdriver,15,Tools,1.0,-0.4318291136507869
30662,shovel,,,grinding disc,15,Tools,3.0,0.1488375461269327
30663,shovel,,,nail,15,Tools,4.0,0.4391708760157927
30665,shovel,,,vacuum cleaner,15,Tools,7.0,1.3101708656823725
30666,shovel,,,tongs,15,Tools,1.0,-0.4318291136507869
30667,shovel,,,rope,15,Tools,1.0,-0.4318291136507869
30668,shovel,,,paint brush,15,Tools,1.0,-0.4318291136507869
30669,shovel,,,file,15,Tools,1.0,-0.4318291136507869
30670,shovel,,,level,15,Tools,1.0,-0.4318291136507869
30671,shovel,,,saw,15,Tools,3.0,0.1488375461269327
30672,screwdriver,,,grinding disc,15,Tools,1.0,-0.4318291136507869
30673,screwdriver,,,nail,15,Tools,1.0,-0.4318291136507869
30675,screwdriver,,,vacuum cleaner,15,Tools,1.0,-0.4318291136507869
30676,screwdriver,,,tongs,15,Tools,6.0,1.0198375357935123
30677,screwdriver,,,rope,15,Tools,1.0,-0.4318291136507869
30678,screwdriver,,,paint brush,15,Tools,1.0,-0.4318291136507869
30679,screwdriver,,,file,15,Tools,4.0,0.4391708760157927
30680,screwdriver,,,level,15,Tools,2.0,-0.1414957837619271
30681,screwdriver,,,saw,15,Tools,1.0,-0.4318291136507869
30682,grinding disc,,,nail,15,Tools,3.0,0.1488375461269327
30684,grinding disc,,,vacuum cleaner,15,Tools,3.0,0.1488375461269327
30685,grinding disc,,,tongs,15,Tools,1.0,-0.4318291136507869
30686,grinding disc,,,rope,15,Tools,1.0,-0.4318291136507869
30687,grinding disc,,,paint brush,15,Tools,1.0,-0.4318291136507869
30688,grinding disc,,,file,15,Tools,14.0,3.342504174904392
30689,grinding disc,,,level,15,Tools,1.0,-0.4318291136507869
30690,grinding disc,,,saw,15,Tools,13.0,3.052170845015532
30692,nail,,,vacuum cleaner,15,Tools,1.0,-0.4318291136507869
30693,nail,,,tongs,15,Tools,3.0,0.1488375461269327
30694,nail,,,rope,15,Tools,1.0,-0.4318291136507869
30695,nail,,,paint brush,15,Tools,1.0,-0.4318291136507869
30696,nail,,,file,15,Tools,9.0,1.890837525460092
30697,nail,,,level,15,Tools,2.0,-0.1414957837619271
30698,nail,,,saw,15,Tools,1.0,-0.4318291136507869
30706,vacuum cleaner,,,tongs,15,Tools,1.0,-0.4318291136507869
30707,vacuum cleaner,,,rope,15,Tools,1.0,-0.4318291136507869
30708,vacuum cleaner,,,paint brush,15,Tools,1.0,-0.4318291136507869
30709,vacuum cleaner,,,file,15,Tools,1.0,-0.4318291136507869
30710,vacuum cleaner,,,level,15,Tools,1.0,-0.4318291136507869
30711,vacuum cleaner,,,saw,15,Tools,1.0,-0.4318291136507869
30712,tongs,,,rope,15,Tools,1.0,-0.4318291136507869
30713,tongs,,,paint brush,15,Tools,1.0,-0.4318291136507869
30714,tongs,,,file,15,Tools,2.0,-0.1414957837619271
30715,tongs,,,level,15,Tools,1.0,-0.4318291136507869
30716,tongs,,,saw,15,Tools,2.0,-0.1414957837619271
30717,rope,,,paint brush,15,Tools,1.0,-0.4318291136507869
30718,rope,,,file,15,Tools,1.0,-0.4318291136507869
30719,rope,,,level,15,Tools,1.0,-0.4318291136507869
30720,rope,,,saw,15,Tools,1.0,-0.4318291136507869
30721,paint brush,,,file,15,Tools,1.0,-0.4318291136507869
30722,paint brush,,,level,15,Tools,1.0,-0.4318291136507869
30723,paint brush,,,saw,15,Tools,1.0,-0.4318291136507869
30724,file,,,level,15,Tools,1.0,-0.4318291136507869
30725,file,,,saw,15,Tools,6.0,1.0198375357935123
30726,level,,,saw,15,Tools,1.0,-0.4318291136507869
30727,anvil,,,chisel,16,Tools,10.0,2.03000425697028
30728,anvil,,,axe,16,Tools,1.0,-0.5075010642425699
30729,anvil,,,drill,16,Tools,1.0,-0.5075010642425699
30730,anvil,,,crowbar,16,Tools,1.0,-0.5075010642425699
30732,anvil,,,lawn mower,16,Tools,1.0,-0.5075010642425699
30733,anvil,,,hammer,16,Tools,1.0,-0.5075010642425699
30734,anvil,,,adjustable spanner,16,Tools,1.0,-0.5075010642425699
30735,anvil,,,pickaxe,16,Tools,1.0,-0.5075010642425699
30737,anvil,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30738,anvil,,,knife,16,Tools,1.0,-0.5075010642425699
30739,anvil,,,wrench,16,Tools,1.0,-0.5075010642425699
30740,anvil,,,oilcan,16,Tools,2.0,-0.2255560285522533
30741,anvil,,,filling knife,16,Tools,2.0,-0.2255560285522533
30742,anvil,,,plough,16,Tools,1.0,-0.5075010642425699
30743,anvil,,,plane,16,Tools,1.0,-0.5075010642425699
30744,anvil,,,shovel,16,Tools,1.0,-0.5075010642425699
30745,anvil,,,screwdriver,16,Tools,1.0,-0.5075010642425699
30746,anvil,,,grinding disc,16,Tools,1.0,-0.5075010642425699
30747,anvil,,,nail,16,Tools,1.0,-0.5075010642425699
30749,anvil,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
30750,anvil,,,tongs,16,Tools,1.0,-0.5075010642425699
30751,anvil,,,rope,16,Tools,1.0,-0.5075010642425699
30752,anvil,,,paint brush,16,Tools,1.0,-0.5075010642425699
30753,anvil,,,file,16,Tools,1.0,-0.5075010642425699
30754,anvil,,,level,16,Tools,1.0,-0.5075010642425699
30755,anvil,,,saw,16,Tools,1.0,-0.5075010642425699
30756,chisel,,,axe,16,Tools,6.0,0.9022241142090134
30757,chisel,,,drill,16,Tools,7.0,1.18416914989933
30758,chisel,,,crowbar,16,Tools,5.0,0.6202790785186967
30760,chisel,,,lawn mower,16,Tools,1.0,-0.5075010642425699
30761,chisel,,,hammer,16,Tools,8.0,1.466114185589647
30762,chisel,,,adjustable spanner,16,Tools,1.0,-0.5075010642425699
30763,chisel,,,pickaxe,16,Tools,8.0,1.466114185589647
30765,chisel,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30766,chisel,,,knife,16,Tools,8.0,1.466114185589647
30767,chisel,,,wrench,16,Tools,1.0,-0.5075010642425699
30768,chisel,,,oilcan,16,Tools,1.0,-0.5075010642425699
30769,chisel,,,filling knife,16,Tools,15.0,3.439729435421864
30770,chisel,,,plough,16,Tools,7.0,1.18416914989933
30771,chisel,,,plane,16,Tools,1.0,-0.5075010642425699
30772,chisel,,,shovel,16,Tools,8.0,1.466114185589647
30773,chisel,,,screwdriver,16,Tools,11.0,2.3119492926605965
30774,chisel,,,grinding disc,16,Tools,4.0,0.33833404282838
30775,chisel,,,nail,16,Tools,11.0,2.3119492926605965
30777,chisel,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
30778,chisel,,,tongs,16,Tools,2.0,-0.2255560285522533
30779,chisel,,,rope,16,Tools,1.0,-0.5075010642425699
30780,chisel,,,paint brush,16,Tools,1.0,-0.5075010642425699
30781,chisel,,,file,16,Tools,8.0,1.466114185589647
30782,chisel,,,level,16,Tools,8.0,1.466114185589647
30783,chisel,,,saw,16,Tools,1.0,-0.5075010642425699
30784,axe,,,drill,16,Tools,1.0,-0.5075010642425699
30785,axe,,,crowbar,16,Tools,11.0,2.3119492926605965
30787,axe,,,lawn mower,16,Tools,1.0,-0.5075010642425699
30788,axe,,,hammer,16,Tools,13.0,2.87583936404123
30789,axe,,,adjustable spanner,16,Tools,1.0,-0.5075010642425699
30790,axe,,,pickaxe,16,Tools,8.0,1.466114185589647
30792,axe,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30793,axe,,,knife,16,Tools,8.0,1.466114185589647
30794,axe,,,wrench,16,Tools,1.0,-0.5075010642425699
30795,axe,,,oilcan,16,Tools,1.0,-0.5075010642425699
30796,axe,,,filling knife,16,Tools,1.0,-0.5075010642425699
30797,axe,,,plough,16,Tools,12.0,2.5938943283509133
30798,axe,,,plane,16,Tools,3.0,0.0563890071380633
30799,axe,,,shovel,16,Tools,10.0,2.03000425697028
30800,axe,,,screwdriver,16,Tools,1.0,-0.5075010642425699
30801,axe,,,grinding disc,16,Tools,1.0,-0.5075010642425699
30802,axe,,,nail,16,Tools,1.0,-0.5075010642425699
30804,axe,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
30805,axe,,,tongs,16,Tools,1.0,-0.5075010642425699
30806,axe,,,rope,16,Tools,1.0,-0.5075010642425699
30807,axe,,,paint brush,16,Tools,1.0,-0.5075010642425699
30808,axe,,,file,16,Tools,1.0,-0.5075010642425699
30809,axe,,,level,16,Tools,1.0,-0.5075010642425699
30810,axe,,,saw,16,Tools,1.0,-0.5075010642425699
30811,drill,,,crowbar,16,Tools,7.0,1.18416914989933
30813,drill,,,lawn mower,16,Tools,6.0,0.9022241142090134
30814,drill,,,hammer,16,Tools,8.0,1.466114185589647
30815,drill,,,adjustable spanner,16,Tools,1.0,-0.5075010642425699
30816,drill,,,pickaxe,16,Tools,1.0,-0.5075010642425699
30818,drill,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30819,drill,,,knife,16,Tools,1.0,-0.5075010642425699
30820,drill,,,wrench,16,Tools,1.0,-0.5075010642425699
30821,drill,,,oilcan,16,Tools,1.0,-0.5075010642425699
30822,drill,,,filling knife,16,Tools,1.0,-0.5075010642425699
30823,drill,,,plough,16,Tools,1.0,-0.5075010642425699
30824,drill,,,plane,16,Tools,7.0,1.18416914989933
30825,drill,,,shovel,16,Tools,11.0,2.3119492926605965
30826,drill,,,screwdriver,16,Tools,5.0,0.6202790785186967
30827,drill,,,grinding disc,16,Tools,16.0,3.72167447111218
30828,drill,,,nail,16,Tools,1.0,-0.5075010642425699
30830,drill,,,vacuum cleaner,16,Tools,6.0,0.9022241142090134
30831,drill,,,tongs,16,Tools,1.0,-0.5075010642425699
30832,drill,,,rope,16,Tools,1.0,-0.5075010642425699
30833,drill,,,paint brush,16,Tools,1.0,-0.5075010642425699
30834,drill,,,file,16,Tools,8.0,1.466114185589647
30835,drill,,,level,16,Tools,1.0,-0.5075010642425699
30836,drill,,,saw,16,Tools,1.0,-0.5075010642425699
30838,crowbar,,,lawn mower,16,Tools,1.0,-0.5075010642425699
30839,crowbar,,,hammer,16,Tools,1.0,-0.5075010642425699
30840,crowbar,,,adjustable spanner,16,Tools,2.0,-0.2255560285522533
30841,crowbar,,,pickaxe,16,Tools,15.0,3.439729435421864
30843,crowbar,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30844,crowbar,,,knife,16,Tools,10.0,2.03000425697028
30845,crowbar,,,wrench,16,Tools,5.0,0.6202790785186967
30846,crowbar,,,oilcan,16,Tools,1.0,-0.5075010642425699
30847,crowbar,,,filling knife,16,Tools,1.0,-0.5075010642425699
30848,crowbar,,,plough,16,Tools,8.0,1.466114185589647
30849,crowbar,,,plane,16,Tools,1.0,-0.5075010642425699
30850,crowbar,,,shovel,16,Tools,6.0,0.9022241142090134
30851,crowbar,,,screwdriver,16,Tools,10.0,2.03000425697028
30852,crowbar,,,grinding disc,16,Tools,1.0,-0.5075010642425699
30853,crowbar,,,nail,16,Tools,3.0,0.0563890071380633
30855,crowbar,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
30856,crowbar,,,tongs,16,Tools,8.0,1.466114185589647
30857,crowbar,,,rope,16,Tools,1.0,-0.5075010642425699
30858,crowbar,,,paint brush,16,Tools,3.0,0.0563890071380633
30859,crowbar,,,file,16,Tools,1.0,-0.5075010642425699
30860,crowbar,,,level,16,Tools,1.0,-0.5075010642425699
30861,crowbar,,,saw,16,Tools,1.0,-0.5075010642425699
30886,lawn mower,,,hammer,16,Tools,1.0,-0.5075010642425699
30887,lawn mower,,,adjustable spanner,16,Tools,1.0,-0.5075010642425699
30888,lawn mower,,,pickaxe,16,Tools,1.0,-0.5075010642425699
30890,lawn mower,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30891,lawn mower,,,knife,16,Tools,1.0,-0.5075010642425699
30892,lawn mower,,,wrench,16,Tools,1.0,-0.5075010642425699
30893,lawn mower,,,oilcan,16,Tools,1.0,-0.5075010642425699
30894,lawn mower,,,filling knife,16,Tools,1.0,-0.5075010642425699
30895,lawn mower,,,plough,16,Tools,1.0,-0.5075010642425699
30896,lawn mower,,,plane,16,Tools,1.0,-0.5075010642425699
30897,lawn mower,,,shovel,16,Tools,1.0,-0.5075010642425699
30898,lawn mower,,,screwdriver,16,Tools,1.0,-0.5075010642425699
30899,lawn mower,,,grinding disc,16,Tools,7.0,1.18416914989933
30900,lawn mower,,,nail,16,Tools,1.0,-0.5075010642425699
30902,lawn mower,,,vacuum cleaner,16,Tools,8.0,1.466114185589647
30903,lawn mower,,,tongs,16,Tools,1.0,-0.5075010642425699
30904,lawn mower,,,rope,16,Tools,1.0,-0.5075010642425699
30905,lawn mower,,,paint brush,16,Tools,1.0,-0.5075010642425699
30906,lawn mower,,,file,16,Tools,1.0,-0.5075010642425699
30907,lawn mower,,,level,16,Tools,1.0,-0.5075010642425699
30908,lawn mower,,,saw,16,Tools,1.0,-0.5075010642425699
30909,hammer,,,adjustable spanner,16,Tools,2.0,-0.2255560285522533
30910,hammer,,,pickaxe,16,Tools,1.0,-0.5075010642425699
30912,hammer,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30913,hammer,,,knife,16,Tools,1.0,-0.5075010642425699
30914,hammer,,,wrench,16,Tools,8.0,1.466114185589647
30915,hammer,,,oilcan,16,Tools,1.0,-0.5075010642425699
30916,hammer,,,filling knife,16,Tools,1.0,-0.5075010642425699
30917,hammer,,,plough,16,Tools,1.0,-0.5075010642425699
30918,hammer,,,plane,16,Tools,1.0,-0.5075010642425699
30919,hammer,,,shovel,16,Tools,6.0,0.9022241142090134
30920,hammer,,,screwdriver,16,Tools,1.0,-0.5075010642425699
30921,hammer,,,grinding disc,16,Tools,1.0,-0.5075010642425699
30922,hammer,,,nail,16,Tools,3.0,0.0563890071380633
30924,hammer,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
30925,hammer,,,tongs,16,Tools,1.0,-0.5075010642425699
30926,hammer,,,rope,16,Tools,1.0,-0.5075010642425699
30927,hammer,,,paint brush,16,Tools,1.0,-0.5075010642425699
30928,hammer,,,file,16,Tools,1.0,-0.5075010642425699
30929,hammer,,,level,16,Tools,1.0,-0.5075010642425699
30930,hammer,,,saw,16,Tools,1.0,-0.5075010642425699
30931,adjustable spanner,,,pickaxe,16,Tools,1.0,-0.5075010642425699
30933,adjustable spanner,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30934,adjustable spanner,,,knife,16,Tools,1.0,-0.5075010642425699
30935,adjustable spanner,,,wrench,16,Tools,1.0,-0.5075010642425699
30936,adjustable spanner,,,oilcan,16,Tools,1.0,-0.5075010642425699
30937,adjustable spanner,,,filling knife,16,Tools,1.0,-0.5075010642425699
30938,adjustable spanner,,,plough,16,Tools,1.0,-0.5075010642425699
30939,adjustable spanner,,,plane,16,Tools,1.0,-0.5075010642425699
30940,adjustable spanner,,,shovel,16,Tools,4.0,0.33833404282838
30941,adjustable spanner,,,screwdriver,16,Tools,1.0,-0.5075010642425699
30942,adjustable spanner,,,grinding disc,16,Tools,7.0,1.18416914989933
30943,adjustable spanner,,,nail,16,Tools,1.0,-0.5075010642425699
30945,adjustable spanner,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
30946,adjustable spanner,,,tongs,16,Tools,1.0,-0.5075010642425699
30947,adjustable spanner,,,rope,16,Tools,1.0,-0.5075010642425699
30948,adjustable spanner,,,paint brush,16,Tools,1.0,-0.5075010642425699
30949,adjustable spanner,,,file,16,Tools,1.0,-0.5075010642425699
30950,adjustable spanner,,,level,16,Tools,1.0,-0.5075010642425699
30951,adjustable spanner,,,saw,16,Tools,1.0,-0.5075010642425699
30953,pickaxe,,,wheelbarrow,16,Tools,1.0,-0.5075010642425699
30954,pickaxe,,,knife,16,Tools,8.0,1.466114185589647
30955,pickaxe,,,wrench,16,Tools,1.0,-0.5075010642425699
30956,pickaxe,,,oilcan,16,Tools,1.0,-0.5075010642425699
30957,pickaxe,,,filling knife,16,Tools,9.0,1.7480592212799635
30958,pickaxe,,,plough,16,Tools,15.0,3.439729435421864
30959,pickaxe,,,plane,16,Tools,3.0,0.0563890071380633
30960,pickaxe,,,shovel,16,Tools,10.0,2.03000425697028
30961,pickaxe,,,screwdriver,16,Tools,1.0,-0.5075010642425699
30962,pickaxe,,,grinding disc,16,Tools,1.0,-0.5075010642425699
30963,pickaxe,,,nail,16,Tools,3.0,0.0563890071380633
30965,pickaxe,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
30966,pickaxe,,,tongs,16,Tools,5.0,0.6202790785186967
30967,pickaxe,,,rope,16,Tools,1.0,-0.5075010642425699
30968,pickaxe,,,paint brush,16,Tools,1.0,-0.5075010642425699
30969,pickaxe,,,file,16,Tools,1.0,-0.5075010642425699
30970,pickaxe,,,level,16,Tools,1.0,-0.5075010642425699
30971,pickaxe,,,saw,16,Tools,1.0,-0.5075010642425699
30991,wheelbarrow,,,knife,16,Tools,1.0,-0.5075010642425699
30992,wheelbarrow,,,wrench,16,Tools,1.0,-0.5075010642425699
30993,wheelbarrow,,,oilcan,16,Tools,1.0,-0.5075010642425699
30994,wheelbarrow,,,filling knife,16,Tools,1.0,-0.5075010642425699
30995,wheelbarrow,,,plough,16,Tools,3.0,0.0563890071380633
30996,wheelbarrow,,,plane,16,Tools,1.0,-0.5075010642425699
30997,wheelbarrow,,,shovel,16,Tools,4.0,0.33833404282838
30998,wheelbarrow,,,screwdriver,16,Tools,1.0,-0.5075010642425699
30999,wheelbarrow,,,grinding disc,16,Tools,1.0,-0.5075010642425699
31000,wheelbarrow,,,nail,16,Tools,1.0,-0.5075010642425699
31002,wheelbarrow,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
31003,wheelbarrow,,,tongs,16,Tools,1.0,-0.5075010642425699
31004,wheelbarrow,,,rope,16,Tools,1.0,-0.5075010642425699
31005,wheelbarrow,,,paint brush,16,Tools,1.0,-0.5075010642425699
31006,wheelbarrow,,,file,16,Tools,1.0,-0.5075010642425699
31007,wheelbarrow,,,level,16,Tools,1.0,-0.5075010642425699
31008,wheelbarrow,,,saw,16,Tools,1.0,-0.5075010642425699
31009,knife,,,wrench,16,Tools,1.0,-0.5075010642425699
31010,knife,,,oilcan,16,Tools,1.0,-0.5075010642425699
31011,knife,,,filling knife,16,Tools,12.0,2.5938943283509133
31012,knife,,,plough,16,Tools,4.0,0.33833404282838
31013,knife,,,plane,16,Tools,7.0,1.18416914989933
31014,knife,,,shovel,16,Tools,3.0,0.0563890071380633
31015,knife,,,screwdriver,16,Tools,1.0,-0.5075010642425699
31016,knife,,,grinding disc,16,Tools,10.0,2.03000425697028
31017,knife,,,nail,16,Tools,3.0,0.0563890071380633
31019,knife,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
31020,knife,,,tongs,16,Tools,3.0,0.0563890071380633
31021,knife,,,rope,16,Tools,1.0,-0.5075010642425699
31022,knife,,,paint brush,16,Tools,1.0,-0.5075010642425699
31023,knife,,,file,16,Tools,4.0,0.33833404282838
31024,knife,,,level,16,Tools,1.0,-0.5075010642425699
31025,knife,,,saw,16,Tools,8.0,1.466114185589647
31026,wrench,,,oilcan,16,Tools,1.0,-0.5075010642425699
31027,wrench,,,filling knife,16,Tools,1.0,-0.5075010642425699
31028,wrench,,,plough,16,Tools,1.0,-0.5075010642425699
31029,wrench,,,plane,16,Tools,1.0,-0.5075010642425699
31030,wrench,,,shovel,16,Tools,1.0,-0.5075010642425699
31031,wrench,,,screwdriver,16,Tools,10.0,2.03000425697028
31032,wrench,,,grinding disc,16,Tools,1.0,-0.5075010642425699
31033,wrench,,,nail,16,Tools,7.0,1.18416914989933
31035,wrench,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
31036,wrench,,,tongs,16,Tools,6.0,0.9022241142090134
31037,wrench,,,rope,16,Tools,1.0,-0.5075010642425699
31038,wrench,,,paint brush,16,Tools,1.0,-0.5075010642425699
31039,wrench,,,file,16,Tools,1.0,-0.5075010642425699
31040,wrench,,,level,16,Tools,1.0,-0.5075010642425699
31041,wrench,,,saw,16,Tools,1.0,-0.5075010642425699
31042,oilcan,,,filling knife,16,Tools,1.0,-0.5075010642425699
31043,oilcan,,,plough,16,Tools,1.0,-0.5075010642425699
31044,oilcan,,,plane,16,Tools,1.0,-0.5075010642425699
31045,oilcan,,,shovel,16,Tools,1.0,-0.5075010642425699
31046,oilcan,,,screwdriver,16,Tools,4.0,0.33833404282838
31047,oilcan,,,grinding disc,16,Tools,1.0,-0.5075010642425699
31048,oilcan,,,nail,16,Tools,1.0,-0.5075010642425699
31050,oilcan,,,vacuum cleaner,16,Tools,1.0,-0.5075010642425699
31051,oilcan,,,tongs,16,Tools,1.0,-0.5075010642425699
31052,oilcan,,,rope,16,Tools,1.0,-0.5075010642425699
31053,oilcan,,,paint brush,16,Tools,1.0,-0.5075010642425699
31054,oilcan,,,file,16,Tools,1.0,-0.5075010642425699
31055,oilcan,,,level,16,Tools,1.0,-0.5075010642425699
31056,oilcan,,,saw,16,Tools,1.0,-0.5075010642425699
31057,filling knife,,,plough,16,Tools,4.0,0.33833404282838
31058,filling knife,,,plane,16,Tools,8.0,1.466114185589647
31059,filling knife,,,shovel,16,Tools,6.0,0.9022241142090134
31060,filling knife,,,screwdriver,16,Tools,1.0,-0.5075010642425699
31061,filling knife,,,grinding disc,16,Tools,1.0,-0.5075010642425699
