,Argument 1-Premise 1,Argument 1-Premise 2,Argument 1-Conclusion,Argument 2-Premise 1,Argument 2-Premise 2,Argument 2-Conclusion,Argument 2 Chosen,participant_id
1616,cow,duck,cuckoo,cow,duck,salmon,0,6340b7955ab968e4426eb476
1617,fly,airplane,bus,fly,airplane,bat,0,6340b7955ab968e4426eb476
1618,chicken,pig,kangaroo,chicken,pig,anchovy,1,6340b7955ab968e4426eb476
1619,bee,airplane,van,bee,airplane,robin,1,6340b7955ab968e4426eb476
1620,dog,goldfish,wolf,dog,goldfish,parrot,1,6340b7955ab968e4426eb476
1621,airplane,bat,van,airplane,bat,bee,0,6340b7955ab968e4426eb476
1622,pig,duck,seagull,pig,duck,herring,0,6340b7955ab968e4426eb476
1623,cow,duck,owl,cow,duck,sardine,0,6340b7955ab968e4426eb476
1624,chicken,cow,seagull,chicken,cow,salmon,0,6340b7955ab968e4426eb476
1625,cat,turtle,wolf,cat,turtle,parrot,1,6340b7955ab968e4426eb476
1626,chicken,salmon,piranha,chicken,salmon,cow,0,6340b7955ab968e4426eb476
1627,pig,duck,peacock,pig,duck,salmon,1,6340b7955ab968e4426eb476
1628,pig,salmon,sperm whale,pig,salmon,chicken,0,6340b7955ab968e4426eb476
1629,pig,salmon,dolphin,pig,salmon,chicken,0,6340b7955ab968e4426eb476
1630,cat,goldfish,swordfish,cat,goldfish,parrot,0,6340b7955ab968e4426eb476
1631,pig,duck,hedgehog,pig,duck,salmon,0,6340b7955ab968e4426eb476
1632,chicken,cow,beaver,chicken,cow,salmon,0,6340b7955ab968e4426eb476
1633,fly,airplane,car,fly,airplane,robin,0,6340b7955ab968e4426eb476
1634,chicken,pig,bat,chicken,pig,salmon,0,6340b7955ab968e4426eb476
1635,pig,salmon,sperm whale,pig,salmon,turkey,1,6340b7955ab968e4426eb476
1636,hamster,goldfish,swordfish,hamster,goldfish,parrot,0,6340b7955ab968e4426eb476
1637,turkey,salmon,seagull,turkey,salmon,cow,0,6340b7955ab968e4426eb476
1638,cow,duck,beaver,cow,duck,herring,0,6340b7955ab968e4426eb476
1639,airplane,robin,bus,airplane,robin,bee,0,6340b7955ab968e4426eb476
1640,pig,duck,seagull,pig,duck,salmon,0,6340b7955ab968e4426eb476
1641,horsefly,airplane,van,horsefly,airplane,robin,0,6340b7955ab968e4426eb476
1642,parrot,turtle,stork,parrot,turtle,goldfish,0,6340b7955ab968e4426eb476
1643,chicken,pig,hedgehog,chicken,pig,sardine,0,6340b7955ab968e4426eb476
1644,chicken,pig,seagull,chicken,pig,salmon,0,6340b7955ab968e4426eb476
1645,bee,airplane,van,bee,airplane,robin,1,65b876fb5cc28b62953115fc
1646,cow,duck,cuckoo,cow,duck,salmon,1,65b876fb5cc28b62953115fc
1647,dog,goldfish,wolf,dog,goldfish,parrot,1,65b876fb5cc28b62953115fc
1648,chicken,cow,seagull,chicken,cow,trout,1,65b876fb5cc28b62953115fc
1649,pig,duck,seagull,pig,duck,herring,1,65b876fb5cc28b62953115fc
1650,hamster,parrot,seagull,hamster,parrot,goldfish,1,65b876fb5cc28b62953115fc
1651,turkey,salmon,seagull,turkey,salmon,sheep,1,65b876fb5cc28b62953115fc
1652,horsefly,airplane,van,horsefly,airplane,robin,1,65b876fb5cc28b62953115fc
1653,airplane,bat,van,airplane,bat,bee,1,65b876fb5cc28b62953115fc
1654,chicken,salmon,seagull,chicken,salmon,sheep,1,65b876fb5cc28b62953115fc
1655,goldfish,turtle,swordfish,goldfish,turtle,parrot,0,65b876fb5cc28b62953115fc
1656,pig,salmon,sperm whale,pig,salmon,turkey,1,65b876fb5cc28b62953115fc
1657,fly,airplane,car,fly,airplane,robin,1,65b876fb5cc28b62953115fc
1658,airplane,bat,car,airplane,bat,bee,1,65b876fb5cc28b62953115fc
1659,chicken,pig,hedgehog,chicken,pig,sardine,1,65b876fb5cc28b62953115fc
1660,fly,airplane,bus,fly,airplane,sparrow,1,65b876fb5cc28b62953115fc
1661,airplane,sparrow,van,airplane,sparrow,bee,1,65b876fb5cc28b62953115fc
1662,turkey,salmon,swan,turkey,salmon,sheep,1,65b876fb5cc28b62953115fc
1663,pig,duck,beaver,pig,duck,herring,1,65b876fb5cc28b62953115fc
1664,cow,duck,swan,cow,duck,salmon,1,65b876fb5cc28b62953115fc
1665,chicken,salmon,falcon,chicken,salmon,cow,1,65b876fb5cc28b62953115fc
1666,chicken,cow,beaver,chicken,cow,salmon,1,65b876fb5cc28b62953115fc
1667,turkey,salmon,blackbird,turkey,salmon,cow,1,65b876fb5cc28b62953115fc
1668,cat,goldfish,swordfish,cat,goldfish,parrot,1,65b876fb5cc28b62953115fc
1669,airplane,robin,bus,airplane,robin,bee,1,65b876fb5cc28b62953115fc
1670,hamster,parrot,seagull,hamster,parrot,turtle,1,65b876fb5cc28b62953115fc
1671,chicken,pig,kangaroo,chicken,pig,anchovy,1,65b876fb5cc28b62953115fc
1672,chicken,cow,kangaroo,chicken,cow,salmon,1,65b876fb5cc28b62953115fc
1673,cat,turtle,wolf,cat,turtle,parrot,1,65b876fb5cc28b62953115fc
1674,chicken,salmon,seagull,chicken,salmon,pig,1,65b876fb5cc28b62953115fc
1675,fly,helicopter,van,fly,helicopter,robin,1,65b876fb5cc28b62953115fc
1676,cat,goldfish,wolf,cat,goldfish,parrot,1,65b876fb5cc28b62953115fc
1677,chicken,cow,seagull,chicken,cow,salmon,1,65b876fb5cc28b62953115fc
1678,parrot,goldfish,seagull,parrot,goldfish,turtle,1,65b876fb5cc28b62953115fc
1679,chicken,pig,bat,chicken,pig,salmon,1,65b876fb5cc28b62953115fc
1680,chicken,salmon,seagull,chicken,salmon,sheep,0,653d27f9716fed57dd84c99c
1681,fly,airplane,bus,fly,airplane,bat,1,653d27f9716fed57dd84c99c
1682,hamster,parrot,seagull,hamster,parrot,goldfish,1,653d27f9716fed57dd84c99c
1683,pig,duck,peacock,pig,duck,salmon,1,653d27f9716fed57dd84c99c
1684,chicken,pig,kangaroo,chicken,pig,sardine,0,653d27f9716fed57dd84c99c
1685,chicken,cow,seagull,chicken,cow,salmon,0,653d27f9716fed57dd84c99c
1686,turkey,salmon,swan,turkey,salmon,sheep,0,653d27f9716fed57dd84c99c
1687,chicken,pig,seagull,chicken,pig,salmon,1,653d27f9716fed57dd84c99c
1688,chicken,salmon,seagull,chicken,salmon,pig,0,653d27f9716fed57dd84c99c
1689,chicken,pig,bat,chicken,pig,salmon,1,653d27f9716fed57dd84c99c
1690,cat,turtle,wolf,cat,turtle,parrot,0,653d27f9716fed57dd84c99c
1691,chicken,salmon,piranha,chicken,salmon,cow,0,653d27f9716fed57dd84c99c
1692,airplane,bat,car,airplane,bat,bee,1,653d27f9716fed57dd84c99c
1693,chicken,pig,hedgehog,chicken,pig,sardine,0,653d27f9716fed57dd84c99c
1694,pig,duck,seagull,pig,duck,herring,0,653d27f9716fed57dd84c99c
1695,airplane,robin,van,airplane,robin,bee,0,653d27f9716fed57dd84c99c
1696,cow,duck,beaver,cow,duck,herring,0,653d27f9716fed57dd84c99c
1697,parrot,turtle,stork,parrot,turtle,goldfish,1,653d27f9716fed57dd84c99c
1698,cat,goldfish,wolf,cat,goldfish,parrot,1,653d27f9716fed57dd84c99c
1699,airplane,robin,bus,airplane,robin,bee,0,653d27f9716fed57dd84c99c
1700,airplane,bat,van,airplane,bat,bee,0,653d27f9716fed57dd84c99c
1701,fly,airplane,bus,fly,airplane,sparrow,1,653d27f9716fed57dd84c99c
1702,turkey,salmon,blackbird,turkey,salmon,cow,0,653d27f9716fed57dd84c99c
1703,parrot,goldfish,seagull,parrot,goldfish,turtle,1,653d27f9716fed57dd84c99c
1704,fly,airplane,bus,fly,airplane,robin,0,653d27f9716fed57dd84c99c
1705,chicken,cow,hedgehog,chicken,cow,salmon,0,653d27f9716fed57dd84c99c
1706,cat,goldfish,swordfish,cat,goldfish,parrot,0,653d27f9716fed57dd84c99c
1707,pig,salmon,piranha,pig,salmon,chicken,0,653d27f9716fed57dd84c99c
1708,pig,duck,seagull,pig,duck,salmon,1,653d27f9716fed57dd84c99c
1709,turkey,salmon,sperm whale,turkey,salmon,cow,0,653d27f9716fed57dd84c99c
1710,goldfish,turtle,swordfish,goldfish,turtle,parrot,0,653d27f9716fed57dd84c99c
1711,hamster,goldfish,swordfish,hamster,goldfish,parrot,1,653d27f9716fed57dd84c99c
1712,chicken,salmon,sparrow,chicken,salmon,cow,1,653d27f9716fed57dd84c99c
1713,pig,salmon,piranha,pig,salmon,turkey,0,653d27f9716fed57dd84c99c
1714,dog,turtle,cow,dog,turtle,parrot,1,653d27f9716fed57dd84c99c
1715,hamster,parrot,seagull,hamster,parrot,goldfish,1,55ac3198fdf99b6de3b68b23
1716,chicken,pig,kangaroo,chicken,pig,anchovy,1,55ac3198fdf99b6de3b68b23
1717,chicken,salmon,seagull,chicken,salmon,pig,1,55ac3198fdf99b6de3b68b23
1718,chicken,cow,kangaroo,chicken,cow,salmon,0,55ac3198fdf99b6de3b68b23
1719,pig,salmon,piranha,pig,salmon,chicken,1,55ac3198fdf99b6de3b68b23
1720,pig,salmon,sperm whale,pig,salmon,turkey,1,55ac3198fdf99b6de3b68b23
1721,pig,duck,seagull,pig,duck,salmon,1,55ac3198fdf99b6de3b68b23
1722,cow,duck,falcon,cow,duck,salmon,1,55ac3198fdf99b6de3b68b23
1723,airplane,bat,van,airplane,bat,bee,1,55ac3198fdf99b6de3b68b23
1724,chicken,cow,hedgehog,chicken,cow,salmon,0,55ac3198fdf99b6de3b68b23
1725,parrot,goldfish,seagull,parrot,goldfish,turtle,1,55ac3198fdf99b6de3b68b23
1726,cat,turtle,wolf,cat,turtle,parrot,0,55ac3198fdf99b6de3b68b23
1727,fly,airplane,car,fly,airplane,robin,1,55ac3198fdf99b6de3b68b23
1728,cow,duck,owl,cow,duck,sardine,0,55ac3198fdf99b6de3b68b23
1729,turkey,salmon,seagull,turkey,salmon,sheep,0,55ac3198fdf99b6de3b68b23
1730,parrot,turtle,stork,parrot,turtle,goldfish,1,55ac3198fdf99b6de3b68b23
1731,hamster,goldfish,swordfish,hamster,goldfish,parrot,1,55ac3198fdf99b6de3b68b23
1732,fly,helicopter,van,fly,helicopter,robin,1,55ac3198fdf99b6de3b68b23
1733,dog,goldfish,wolf,dog,goldfish,parrot,0,55ac3198fdf99b6de3b68b23
1734,pig,duck,peacock,pig,duck,salmon,1,55ac3198fdf99b6de3b68b23
1735,chicken,salmon,seagull,chicken,salmon,sheep,1,55ac3198fdf99b6de3b68b23
1736,turkey,salmon,sperm whale,turkey,salmon,cow,1,55ac3198fdf99b6de3b68b23
1737,hamster,parrot,seagull,hamster,parrot,turtle,1,55ac3198fdf99b6de3b68b23
1738,fly,airplane,bus,fly,airplane,bat,1,55ac3198fdf99b6de3b68b23
1739,cow,duck,swan,cow,duck,salmon,1,55ac3198fdf99b6de3b68b23
1740,chicken,pig,kangaroo,chicken,pig,sardine,1,55ac3198fdf99b6de3b68b23
1741,chicken,pig,seagull,chicken,pig,salmon,1,55ac3198fdf99b6de3b68b23
1742,turkey,salmon,swan,turkey,salmon,sheep,1,55ac3198fdf99b6de3b68b23
1743,airplane,sparrow,van,airplane,sparrow,bee,1,55ac3198fdf99b6de3b68b23
1744,cow,duck,beaver,cow,duck,herring,1,55ac3198fdf99b6de3b68b23
1745,chicken,cow,seagull,chicken,cow,trout,1,55ac3198fdf99b6de3b68b23
1746,airplane,robin,van,airplane,robin,bee,1,55ac3198fdf99b6de3b68b23
1747,chicken,salmon,piranha,chicken,salmon,cow,1,55ac3198fdf99b6de3b68b23
1748,fly,airplane,bus,fly,airplane,sparrow,1,55ac3198fdf99b6de3b68b23
1749,chicken,salmon,falcon,chicken,salmon,cow,1,55ac3198fdf99b6de3b68b23
